Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:3yMYs3jJdAPxMgqb0CYZUG,"Emotional Intelligence","Chaos In The CBD & Friends","Chaos In The CBD,Nathan Haines,Dave Koor",2020-03-10,380000,56,false,11149242335,2023-03-12T04:47:50Z,"jazz house,lo-fi house,nu jazz","Neroli",0.704,0.659,10,-9.584,0,0.0493,0.0375,0.845,0.102,0.453,123.037,4
spotify:track:5CM4UuQ9Gnd6K2YyKGPMoK,"Bad Habit","Bad Habit","Steve Lacy",2022-06-29,232114,76,true,11149242335,2023-03-15T00:02:39Z,"","L-M Records/RCA Records",0.686,0.507,1,-7.097,1,0.0357,0.626,0.0000751,0.383,0.69,168.955,4
spotify:track:5Ha9IheRrkDyr7ZdhaRsWb,"Ryd","Steve Lacy's Demo","Steve Lacy",2017-02-24,140182,70,false,11149242335,2023-03-17T01:54:02Z,"","Three Quarter",0.788,0.939,9,-7.327,0,0.0544,0.0723,0.000181,0.133,0.98,137.002,4
spotify:track:3EaJDYHA0KnX88JvDhL9oa,"Dark Red","Dark Red","Steve Lacy",2017-02-20,173104,88,false,11149242335,2023-03-17T01:54:10Z,"","Three Quarter",0.603,0.784,6,-4.023,1,0.062,0.446,0.00000832,0.119,0.769,172.041,4
spotify:track:3RZwiJMiAeiSObHO25qGK1,"Moment","Moment","Johnny Yukon",2022-11-04,132903,0,false,11149242335,2023-03-18T23:12:41Z,"trap soul","Atlantic Records",0.917,0.493,1,-6.662,1,0.0917,0.0217,0.194,0.133,0.723,118,4
spotify:track:7E0yobaZYmUDnk646JD0XT,"Hey Papi - Edit","Hey Papi","Jitwam",2022-06-15,158859,49,false,11149242335,2023-03-18T23:12:46Z,"jazz house,lo-fi house,indie jazz","Roya",0.837,0.478,2,-6.68,0,0.0702,0.655,0.615,0.159,0.781,93.961,4
spotify:track:46IKdGs9GbDfbKBhiTwB3i,"Therapy","Water Your Garden","Magic City Hippies,Tim Atlas",2022-01-21,165000,41,false,11149242335,2023-03-19T02:51:38Z,"","Magic City Hippies",0.628,0.514,8,-8.405,0,0.0859,0.437,0.00114,0.232,0.655,75.942,4
spotify:track:5ZK62nSchTamBy8F6HIZov,"Sea Gets Hotter","American Love Call","Durand Jones & The Indications,Durand Jones,Aaron Frazer",2019-03-01,197226,78,false,11149242335,2023-03-19T05:54:13Z,"retro soul","Dead Oceans",0.793,0.537,0,-7.123,0,0.0338,0.834,0.00256,0.326,0.778,120.012,4
spotify:track:53pplXFpGH6RPPvf0aCdnQ,"You","Sweet Side","Raquel Rodriguez",2021-04-23,185716,43,true,11149242335,2023-03-19T06:00:33Z,"neo soul","Blue Dream Records",0.724,0.549,7,-5.438,0,0.0613,0.781,0.00364,0.0493,0.679,82.906,4
spotify:track:56ma5MvBbtjzxZsuLMYJID,"Trees","Quiet.","Honshu Lo fi,Lightfoot",2020-01-10,115662,21,false,11149242335,2023-03-25T01:51:03Z,"lo-fi,lo-fi beats","Honshu",0.632,0.38,7,-6.986,0,0.0334,0.641,0.918,0.342,0.362,83.054,4
spotify:track:1K1p01A3Sr6BmYyxLbrGig,"Magic","Graduation Compilation","French Horn Rebellion,That's Nice,Patterns",2019-02-26,186195,34,false,11149242335,2023-03-25T23:00:10Z,"nu disco,indie dance,house francés","Ensemble Records",0.695,0.702,0,-7.297,1,0.21,0.102,0.00188,0.554,0.878,99.993,4
spotify:track:3o5ZrzWvJPJY8vlddeSP19,"Inner Peace","Inner Peace","Yellow Days",2022-09-21,217746,0,false,11149242335,2023-03-27T01:36:02Z,"bedroom pop","Sugar Loaf Records",0.55,0.459,0,-12.407,1,0.0392,0.0604,0.0444,0.353,0.645,144.378,4
spotify:track:0xUeLKG6g1vGXSlHDsLKAf,"The Garden","V","Unknown Mortal Orchestra",2023-03-17,380880,42,false,11149242335,2023-03-30T19:27:53Z,"neopsicodelia","Jagjaguwar",0.433,0.737,1,-4.869,1,0.0611,0.179,0.00988,0.0916,0.262,77.984,4
spotify:track:7tqs4OKzl896INyq5af4Qu,"Treat U Good","Treat U Good","Moods,Noah Slee,Lyriya,MERON",2022-08-26,217791,31,false,11149242335,2023-04-01T08:23:21Z,"lo-fi beats,indie soul","Boogie Angst",0.66,0.679,10,-7.609,0,0.197,0.0762,0.00112,0.139,0.597,93.042,3
spotify:track:2NFlLmWIusCPE5yrBUgRXO,"Honeycomb","Honeycomb","Tim Atlas",2022-01-07,174746,43,false,11149242335,2023-04-01T08:26:43Z,"","Nettwerk Music Group",0.776,0.702,7,-5.68,1,0.0315,0.159,0.369,0.392,0.727,113.037,4
spotify:track:23JJ79DtsITIxMfcgYvxjY,"The Dandelion","The Dandelion","Oracle Sisters",2020-12-02,219884,0,false,11149242335,2023-04-01T10:35:54Z,"","22TWENTY",0.639,0.758,11,-7.779,0,0.037,0.401,0.851,0.144,0.601,82.961,4
spotify:track:1LPQheJpIsG8rlUkCmZx2D,"Fight for Love","11","SAULT",2022-11-11,297717,60,false,11149242335,2023-04-01T10:59:15Z,"","Forever Living Originals",0.836,0.411,6,-9.084,0,0.0325,0.42,0.382,0.0913,0.845,90.876,4
spotify:track:2ONjeSH3CDUAssBDA4al2T,"Casanova","Bright Moments","Flamingosis",2016-08-05,181783,0,false,11149242335,2023-04-02T20:01:48Z,"vaporwave,lo-fi beats,ritmos de jazz","VinDig",0.729,0.641,6,-12.447,1,0.13,0.0577,0,0.172,0.8,103.03,4
spotify:track:2DteRLMODVzxYxT62LI5hB,"winter in rio","Rio","Wun Two",2014-01-18,100465,0,false,11149242335,2023-04-02T20:12:58Z,"lo-fi beats,lo-fi,hip hop lo-fi,ritmos de jazz","Radio Juicy",0.823,0.577,9,-8.955,1,0.0666,0.477,0.669,0.11,0.785,85.9,4
spotify:track:6V2D8Pq8t0NjHFY3fb0bM3,"Morning Mist","Mr. Lo-Fi Chill Pop","BROCKBEATS",2018-02-06,148886,35,false,11149242335,2023-04-02T20:13:16Z,"lo-fi,lo-fi beats,ritmos de jazz","VinDig",0.859,0.496,10,-10.815,0,0.102,0.863,0.868,0.0918,0.759,141.133,4
spotify:track:3zHxgYggWXO6K64oLpGtBx,"Holy Smokes","Sundae Sauuce Presents: Chocolate Drizzle","Birocratic",2018-06-28,161538,29,false,11149242335,2023-04-02T20:14:24Z,"lo-fi beats,ritmos de jazz,hip hop lo-fi,jazz rap,lo-fi","Sundae Sauuce",0.722,0.821,1,-8.367,0,0.0866,0.246,0.54,0.0903,0.643,103.998,4
spotify:track:7o8VEpWXIvvnDIQaXDHI8S,"Falling for You","Falling for You","NEIL FRANCES",2021-01-22,190000,59,false,11149242335,2023-04-07T17:32:03Z,"indie soul","Nettwerk Music Group",0.845,0.623,11,-8.586,0,0.0624,0.76,0.894,0.0963,0.812,119.061,4
spotify:track:6nXiaXqSZAJuOG6q66mZV1,"Lil Baby Crush","Lil Baby Crush","Jordan Ward",2021-09-08,141520,61,true,11149242335,2023-04-10T01:22:07Z,"","ARTium Recordings, LLC/Interscope Records",0.858,0.435,6,-9.611,0,0.116,0.566,0.0893,0.106,0.824,136.891,4
spotify:track:4cMpGGoOtOTMWNbP6Q0dxc,"Alone","Alone","Jesper Ryom",2023-04-21,334616,23,false,11149242335,2023-04-21T22:36:10Z,"lo-fi house,indie soul","Delicieuse Records",0.696,0.571,6,-10.484,1,0.0402,0.00926,0.878,0.402,0.528,122.998,4
spotify:track:4btPhmtgOct9xTbVuWhaXX,"Berlin - Radio Edit","Berlin (Radio Edit)","Alexander Flood,Horatio Luna,Paulo Cedraz,Àbáse",2023-03-29,386019,13,false,11149242335,2023-04-24T11:40:50Z,"nu jazz,jazz house,indie jazz,lo-fi house","Jakarta",0.752,0.667,0,-9.979,0,0.0739,0.282,0.741,0.136,0.335,123.964,4
spotify:track:0Eq2AzJQNwxf5FsLYBjitC,"Carefree","The Circus","Mick Jenkins",2020-01-10,190116,54,true,11149242335,2023-04-25T03:19:52Z,"jazz rap","Cinematic Music Group",0.873,0.457,11,-11.558,1,0.0451,0.288,0.00000112,0.093,0.74,137.543,4
spotify:track:62tGzw9OJOwDcjPBnMPCuj,"No More Lies","No More Lies","Thundercat,Tame Impala",2023-04-25,327217,66,false,11149242335,2023-04-26T02:42:57Z,"neopsicodelia,indie","Brainfeeder",0.601,0.836,10,-4.574,0,0.0429,0.0928,0.0000633,0.141,0.492,97.999,4
spotify:track:4QTHlDa9mWxjzBdD17XjUl,"Dust Bunny","Dust Bunny","Crumb",2023-04-25,184506,35,false,11149242335,2023-04-26T02:43:15Z,"neopsicodelia,bedroom pop","Crumb Records",0.565,0.702,11,-8.767,0,0.0413,0.422,0.287,0.12,0.183,129.977,4
spotify:track:3wB5zknP24ao7UU7RcLxgB,"93.","ouldies","yeyts.,igory",2018-06-29,84637,43,false,11149242335,2023-06-27T01:48:10Z,"lo-fi beats,ritmos de jazz,lo-fi,jazz rap","VinDig",0.614,0.67,8,-12.307,0,0.0512,0.226,0.853,0.368,0.373,86.012,4
spotify:track:7lX8JhZR9MiY4XJArbpBxC,"Vibin'","Vibin'","kevatta,Saib",2023-06-27,187872,16,false,11149242335,2023-07-02T19:08:30Z,"lo-fi,hip hop lo-fi,lo-fi beats,jazz house,ritmos de jazz","Kevatta",0.659,0.57,10,-11.7,0,0.0319,0.131,0.941,0.186,0.687,97.202,4
spotify:track:024nqC9O76nvAuIWtQGdQy,"Memory Box","Bismillah","Peter Cat Recording Co.",2019-06-07,483840,60,false,11149242335,2023-07-08T06:28:56Z,"indie indio","Panache",0.609,0.415,7,-11.986,1,0.0435,0.227,0.0672,0.136,0.442,127.972,4
spotify:track:6XpdXkGR4ZU3OqOCwkjosD,"perfect 10","perfect 10","eee gee,Harvey Sutherland",2023-03-02,202751,20,false,11149242335,2023-07-26T06:02:19Z,"jazz house,lo-fi house","Future Classic",0.792,0.612,1,-6.006,1,0.0451,0.118,0.000205,0.136,0.764,114.007,4
spotify:track:3vy3ld7my2hDUTv4u7KIJR,"Mother Nature's Bitch","Watch This Liquid Pour Itself","Okay Kaya",2020-01-24,93737,55,false,11149242335,2023-07-28T21:29:06Z,"art pop","Jagjaguwar",0.729,0.588,5,-10.167,0,0.0339,0.176,0.582,0.216,0.749,126.023,4
spotify:track:3PsFkY2DpGKfrR8z1P7cyT,"Ya Own Way","Body Wash","Mndsgn",2016-09-16,282771,0,false,11149242335,2023-07-29T02:11:32Z,"","Stones Throw Records",0.459,0.568,5,-10.502,1,0.0695,0.137,0.634,0.0945,0.357,84.806,4
spotify:track:4sFzG7iUlyPmuyASCkre9A,"Hair Down (feat. Kendrick Lamar)","Chasing Summer","SiR,Kendrick Lamar",2019-08-30,216933,1,true,11149242335,2023-07-29T02:11:44Z,"r&b alternativo,neo soul,hip hop,hip hop de la costa oeste","Top Dawg Entertainment/RCA Records",0.793,0.489,8,-10.984,0,0.284,0.25,0.000101,0.432,0.47,120.097,4
spotify:track:1gPeJMO7Az6ZtzHiaKUTWb,"Opendoors","Honeycomb","Jitwam",2019-05-03,162102,71,false,11149242335,2023-08-18T20:50:39Z,"jazz house,lo-fi house,indie jazz","Tartelet Records",0.725,0.521,9,-10.248,0,0.136,0.565,0.275,0.178,0.403,114.038,4
spotify:track:2mlCfcprMj3aOUX2uYuQEE,"Wallflower","Wallflower","Tim Atlas",2020-11-06,177498,55,false,11149242335,2023-09-13T22:29:51Z,"","Nettwerk Music Group",0.836,0.656,2,-7.054,1,0.0405,0.444,0.0151,0.229,0.875,105.012,4
spotify:track:24FHh2hICByrkjtBRdlKry,"High","Gimme","NEIL FRANCES,PawPaw Rod",2023-09-15,164211,0,false,11149242335,2023-09-15T16:05:01Z,"indie soul,r&b indie","Nettwerk Music Group",0.794,0.661,2,-10.331,1,0.166,0.182,0.00143,0.346,0.763,91.935,4
spotify:track:4riDfclV7kPDT9D58FpmHd,"Some","Some","Steve Lacy",2016-10-31,118393,78,true,11149242335,2023-09-29T23:25:14Z,"","L-M Records",0.784,0.554,7,-6.417,1,0.03,0.00548,0.254,0.0995,0.634,104.01,4
spotify:track:33fgHbTXA4hVRriK2W1khx,"The Recipe","Chasing Summer","SiR",2019-08-30,178400,0,true,11149242335,2023-10-13T17:34:38Z,"r&b alternativo,neo soul","Top Dawg Entertainment/RCA Records",0.527,0.494,0,-6.606,1,0.088,0.049,0.00000276,0.091,0.374,129.555,4
spotify:track:6m7ma5TBMLBUUZbohAatnr,"Girl with Attitude","Club Degli Esploratori","Folamour",2018-07-06,391996,0,false,11149242335,2023-11-09T17:42:41Z,"jazz house,lo-fi house,disco house,funky house","Cracki Records",0.843,0.666,11,-11.634,0,0.139,0.0514,0.00000299,0.721,0.94,120.973,4
spotify:track:69ANW7aitYWJiJLtSagww6,"Darkness","Darkness","Du Tonc",2013-01-13,278748,40,false,11149242335,2023-11-26T18:51:24Z,"nu disco,indie dance","Cheap Thrills",0.662,0.816,0,-5.535,1,0.0336,0.000653,0.165,0.115,0.407,107.007,4
spotify:track:2C3LdUeH8qjJtkr3lZcEmP,"Loveloop","Noises","Cepasa",2016-04-03,199277,34,false,11149242335,2023-11-26T19:25:08Z,"","Cepasa Music",0.817,0.434,9,-8.787,1,0.029,0.308,0.816,0.165,0.806,110.017,4
spotify:track:2VOPsuZeCZUWoXkqdzAM6m,"Beachside","Beachside","Relyae",2021-08-06,168523,46,false,11149242335,2023-11-27T13:28:12Z,"","Sundae Sauuce",0.727,0.648,2,-8.834,0,0.0463,0.417,0.368,0.492,0.431,107.708,4
spotify:track:66ydKEoF7uofQdlA9yVsKK,"Pilsplaat","Pilsplaat","Bonkers",2022-03-02,185376,64,true,11149242335,2023-12-14T02:52:13Z,"rally house,house","Buffel Productions",0.865,0.621,1,-12.804,0,0.0991,0.0413,0.499,0.39,0.344,125.013,4
spotify:track:0R3TWpoxAhT3HDXM7tpRzS,"Ghostride","Jinx","Crumb",2019-06-14,126120,72,false,11149242335,2023-12-17T04:32:56Z,"neopsicodelia,bedroom pop","Crumb Records",0.665,0.351,2,-9.424,1,0.0276,0.516,0.819,0.109,0.451,87.057,4
spotify:track:0wY9rA9fJkuESyYm9uzVK5,"D'Evils","November","SiR",2018-01-19,171818,71,false,11149242335,2023-12-17T05:17:14Z,"r&b alternativo,neo soul","Top Dawg Entertainment",0.784,0.586,1,-3.417,1,0.187,0.00558,0.000286,0.106,0.656,132.169,4
spotify:track:4XduUKg8zhusKh2WtNnrs8,"Figure It Out - Night Edit","Ekkah x Real Love","Ekkah",2016-10-28,381694,41,false,11149242335,2023-12-21T17:13:00Z,"nu disco","Ekkah",0.761,0.732,0,-7.563,1,0.0478,0.143,0.0117,0.109,0.765,106.987,4
spotify:track:2kzT72FkXHnmtXl4qtSDa5,"Ride With You","Ride With You (Mindchatter Remix)","Poolside,Ben Browning",2024-01-19,254906,15,false,11149242335,2024-01-19T11:03:16Z,"nu disco","Counter Records",0.759,0.715,9,-6.719,0,0.0414,0.107,0.195,0.0673,0.949,99.993,4
spotify:track:1uUveXLcTNyQSDbyo47RBm,"Pacific","Pacific","Billy Bahama",2019-11-25,211090,55,false,11149242335,2024-01-24T23:49:17Z,"","Nice Guys",0.754,0.441,9,-11.375,0,0.0438,0.44,0.651,0.0952,0.223,100.848,4
spotify:track:7IwPrc0AZV9uMSPitvJMxx,"Shameful Game","The Celestial Suite","Pale Jay",2021-10-22,185000,66,false,11149242335,2024-01-26T17:49:19Z,"retro soul","PLYGRND",0.656,0.567,0,-7.23,0,0.0285,0.194,0.844,0.148,0.653,143.867,4
spotify:track:3w2G3sAHFW124OLK5aYrMc,"MRS MOONLIGHT","MRS MOONLIGHT","Yellow Days",2024-03-01,180881,18,false,11149242335,2024-03-05T14:40:15Z,"bedroom pop","Sugar Loaf Records",0.706,0.361,10,-11.639,0,0.0516,0.191,0.00592,0.102,0.555,89.02,4
spotify:track:678s3GakaG4KIQ1aWt1M68,"Fascination","Earthquake VA","Horsemen",2019-06-28,365720,24,false,11149242335,2024-03-10T12:26:37Z,"lo-fi house,jazz house","APRH Records",0.804,0.8,10,-11.249,0,0.0687,0.00913,0.928,0.0905,0.286,126.008,4
spotify:track:7Crv0MO1Va0adq2b5SMCUo,"Voltaire","The Inner Circle @ ADE 2019","Horsemen",2019-10-30,304000,32,false,11149242335,2024-03-10T12:26:59Z,"lo-fi house,jazz house","Berlin Bass Collective",0.869,0.688,0,-6.825,1,0.247,0.049,0.516,0.0807,0.449,119.962,4
spotify:track:1k4VVnQUdypEjuYEJmzaDO,"Towers","The North Border","Bonobo",2013-03-21,218666,2,false,11149242335,2024-03-10T12:30:24Z,"trip hop,downtempo,nu jazz,electrónica","Sonoamerica",0.729,0.556,9,-10.076,0,0.0538,0.237,0.671,0.109,0.335,135.011,4
spotify:track:2p37Mfy2PWajgOS3i2aaep,"U Say (feat. Tyler The Creator & Jay Prince)","Diaspora","GoldLink,Tyler The Creator,Jay Prince",2019-06-12,201240,61,true,11149242335,2024-03-10T12:30:34Z,"","Squaaash Club/RCA Records",0.926,0.68,2,-7.689,1,0.196,0.0471,0.000125,0.119,0.458,114.981,4
spotify:track:439X8jGytErRiPnaoUJHju,"CHANCES","NOTHIN LIKE U / CHANCES","KAYTRANADA,Shay Lia",2018-11-30,218200,66,false,11149242335,2024-03-10T18:03:58Z,"r&b alternativo","KAYTRANADA/RCA Records",0.835,0.527,7,-7.272,0,0.128,0.204,0.000423,0.283,0.611,106.003,4
spotify:track:1KXQGi1hQcrRd3jA0LSMUh,"Neighbourhood","Through the Walls","WhoMadeWho",2018-01-19,313226,45,false,11149242335,2024-05-02T23:10:36Z,"techno melódico,house melódico,afro house","Embassy of Music",0.44,0.488,0,-11.969,1,0.0391,0.344,0.592,0.123,0.152,115.08,4
spotify:track:1sCgWGukswGPlym4ggdoav,"Do It Like You","Langata","Crooked Colours",2019-05-17,190624,50,false,11149242335,2024-05-10T19:23:41Z,"","Sweat It Out!",0.758,0.793,4,-5.05,0,0.0327,0.0117,0.139,0.108,0.279,122.95,4
spotify:track:79SNPaJUUCRyxt54I08Y2A,"Matinee","Burnin'","Snacks",2016-10-14,388722,40,false,11149242335,2024-06-07T15:31:43Z,"","House of Disco Records",0.91,0.529,11,-12.612,0,0.0959,0.101,0.164,0.154,0.954,118.013,4
spotify:track:4YaM7wo7OupfMLK8bfCOqJ,"The Spell","The Spell EP","Ordonez",2015-07-13,408000,35,false,11149242335,2024-06-07T15:32:41Z,"tech house,house latino,disco house","Mother Recordings",0.891,0.585,5,-7.387,0,0.0607,0.0108,0.392,0.0749,0.331,120.007,4
spotify:track:4vHNeBWDQpVCmGbaccrRzi,"Goodie Bag","Goodie Bag","Still Woozy",2017-11-05,146390,74,true,11149242335,2024-06-13T02:12:28Z,"bedroom pop","Still Woozy Productions Inc., under exclusive license to Interscope Records",0.739,0.522,7,-12.304,0,0.151,0.821,0.00124,0.233,0.619,138.263,4
spotify:track:3DBI5q6Mq97653Dj9Nd6Px,"Night Flight","Dream in Colour","Franc Moody",2020-02-28,241607,0,false,11149242335,2024-06-23T21:56:14Z,"nu disco","Juicebox Recordings",0.809,0.694,9,-7.002,1,0.0374,0.00095,0.377,0.194,0.633,121.99,4
spotify:track:6p0Gf4bNKRjoKY4PC3Pvyp,"Dream in Colour","Dream in Colour","Franc Moody",2020-02-28,198584,55,false,11149242335,2024-06-25T22:36:57Z,"nu disco","Juicebox Recordings",0.735,0.793,7,-3.947,1,0.0445,0.0259,0.048,0.421,0.943,116.725,4
spotify:track:1kKLWkqyZEnrOd5tBYYCUn,"Afro Blue","Black Radio Recovered: The Remix EP","Robert Glasper,Erykah Badu,Phonte,9th Wonder",2012-01-01,307440,46,false,11149242335,2024-07-04T00:41:41Z,"neo soul,jazz rap,r&b,hip hop alternativo","Blue Note Records",0.819,0.428,5,-9.883,0,0.268,0.128,0.0015,0.211,0.465,87.902,4
spotify:track:70kdJnm1X6eEM8DbWa8Mnc,"YOU'RE THE ONE","99.9%","KAYTRANADA,Syd",2016-05-06,227706,74,false,11149242335,2024-07-13T19:07:40Z,"r&b alternativo","XL Recordings",0.824,0.396,2,-9.663,1,0.332,0.0323,0.00286,0.108,0.253,118.048,4
spotify:track:4I77FZbsed188zTLXXXWfQ,"Skiptracing","Skiptracing","Mild High Club",2016-08-26,219646,54,false,11149242335,2024-07-17T00:23:00Z,"neopsicodelia","Stones Throw Records",0.72,0.677,11,-9.203,0,0.0245,0.0749,0.0000965,0.397,0.821,109.405,4
spotify:track:72VliVsh3slpViyWTgRtgs,"Got Caught in Amsterdam","The Thief in Marrakesh Got Caught in Amsterdam Trying to Escape","Arc De Soleil",2019-10-18,170903,70,false,11149242335,2024-07-19T19:43:57Z,"","Epidemic Sound",0.66,0.808,2,-6.233,1,0.0576,0.0453,0.814,0.348,0.961,157.049,4
spotify:track:6qXNCWY49AaZ5nfp9AJIc5,"A Fan's Mail (Tron Song Suite II)","Drunk","Thundercat",2017-02-24,158938,56,false,11149242335,2024-07-23T12:23:15Z,"","Brainfeeder",0.494,0.657,2,-13.345,0,0.0927,0.819,0.419,0.113,0.348,191.468,4
spotify:track:0fxJy1wxAb2bSxaJy02RAi,"Idol Eyes","Idol Eyes","Common Saints",2020-06-26,288426,49,false,11149242335,2024-08-18T20:47:52Z,"retro soul","Starsonics",0.502,0.631,2,-7.462,0,0.0292,0.175,0.0632,0.099,0.747,173.859,4
spotify:track:06vjDikmHQBKKaNtlPrrB3,"One Evening","Let It Die","Feist",2004-01-01,216506,53,false,11149242335,2024-08-18T20:48:19Z,"","Universal Music Division Decca Records France",0.955,0.38,0,-9.779,0,0.036,0.127,0.000225,0.0946,0.658,112.151,4
spotify:track:1hPekmlLQeGEDwXCLlVGyK,"I Can't Dance","I Can't Dance","Michael Seyer",2019-09-10,214064,44,false,11149242335,2024-08-18T20:49:02Z,"bedroom pop","Seyerland",0.745,0.535,5,-14.531,1,0.0434,0.0312,0.385,0.0894,0.897,99.997,4
spotify:track:0W8GtthWmWSQvUjgCTNOUk,"Love You so Much","Intimate Fonk","Dabeull,Darius,Kunta",2019-06-18,217369,51,false,11149242335,2024-08-18T20:49:53Z,"nu disco,house francés,indie soul","Roche Musique",0.807,0.559,4,-8.451,0,0.0384,0.24,0.0216,0.0894,0.291,136.175,4
spotify:track:4nQWhotmcrNRfOuu8EfmjF,"Paradise","Paradise","Voyage",2018-02-14,335089,50,false,11149242335,2024-09-10T19:52:49Z,"synthwave,vaporwave,chillwave","Opulent",0.775,0.498,11,-11.719,0,0.0742,0.408,0.883,0.0974,0.12,101.707,4
spotify:track:5owacNcWuezb4JHoGdoQSj,"Can't Do Without You","Our Love","Caribou",2014-10-07,236400,57,false,11149242335,2024-09-03T16:34:06Z,"idm","Merge Records",0.691,0.407,0,-9.053,1,0.0473,0.79,0.656,0.783,0.491,128.035,4
spotify:track:0iSSotaTG7XEd7x0vSwlUw,"Know You Better","Leisure","LEISURE",2018-10-05,213581,51,false,11149242335,2024-09-28T17:12:37Z,"indie soul","Nettwerk Music Group",0.748,0.537,4,-8.448,0,0.0337,0.0773,0.00108,0.0968,0.346,97.026,4
spotify:track:632PCenoAviq31MsIh9eBM,"Be Careful (feat. Thundercat)","Intimidated","KAYTRANADA,Thundercat",2021-11-19,163013,54,false,11149242335,2024-10-21T05:32:50Z,"","KAYTRANADA/RCA Records",0.825,0.683,1,-9.338,1,0.0923,0.0162,0.000022,0.0582,0.494,106.002,4
spotify:track:69d5AEWSN2bOmd19hDOR4P,"Walking in the Rain","Bird Watching","Funkmammoth",2016-11-01,186553,43,false,11149242335,2024-10-30T00:09:14Z,"","Funkmammoth",0.557,0.89,6,-7.633,0,0.136,0.334,0.00138,0.415,0.529,100.99,4
spotify:track:0mlY7AmrrKrscP6D7I99vM,"Saturday Night","Saturday Night","Knowsum",2024-11-08,167000,8,false,11149242335,2024-11-12T11:08:57Z,"lo-fi beats,ritmos de jazz,lo-fi","MusicHub",0.791,0.417,7,-12.017,0,0.0557,0.659,0.253,0.119,0.805,89.014,4
spotify:track:3g1jLEdH40RztXP52izu1L,"Cache","Reviens","Moi Je",2024-11-08,205586,38,false,11149242335,2024-11-12T11:12:37Z,"indie pop francés","Crosswalk Records",0.866,0.556,4,-6.657,0,0.0584,0.0517,0.732,0.144,0.871,116.007,4
spotify:track:4aRBBZA71oYWMwPJZ4oCcl,"Harmonix","Taewook 태욱","3kelves",2024-11-08,250890,4,false,11149242335,2024-11-12T11:18:38Z,"disco house,nu disco,funky house","C3DO Recordings",0.642,0.766,9,-7.998,0,0.104,0.308,0.00902,0.106,0.601,114.01,4
spotify:track:2KQtAZ5F8LK0vi0JyrpF6w,"I'm a Rock","Honeycomb","Jitwam",2019-05-03,204324,60,false,11149242335,2024-11-17T20:19:10Z,"jazz house,lo-fi house,indie jazz","Tartelet Records",0.869,0.486,1,-6.56,1,0.0447,0.31,0.311,0.102,0.52,111.003,4
spotify:track:6O20789Z3l8ttvdxHJgzqy,"Lament for the Sky","Freedom to Talk","Acidslop",2019-05-09,233500,42,false,11149242335,2024-11-26T11:03:47Z,"","Mandarin Dreams",0.913,0.441,0,-8.609,1,0.123,0.329,0.0822,0.105,0.719,103.18,4
spotify:track:3J2WUEn6oFN8eDPZov7w9I,"deep in it","deep in it","berlioz,Ted Jasper",2023-03-10,154862,37,false,11149242335,2025-03-26T18:59:25Z,"jazz house,jazz","berlioz",0.567,0.415,3,-11.901,0,0.0499,0.972,0.885,0.0999,0.273,118.967,4
spotify:track:1HHIv96gVeVkoOBzQeH9d8,"Too Good","Collapsed In Sunbeams","Arlo Parks",2021-01-29,221000,57,false,11149242335,2025-05-06T19:23:44Z,"","Transgressive",0.718,0.775,5,-5.154,0,0.0523,0.289,0,0.347,0.827,95.918,4
